# Dominican republic Mencia pasture succession and Aceitillar morphometic data,,,,,,,,
"# Original file ""Mencia body cond site pers indivs.xls"" was received from Steve Latta via meail and saved as a workding  .csv file on 2/5/2018.
",,,,,,,,
"# Original .xls file password proteted; password = ""final""  all lower case",,,,,,,,
"# This file only contains wing and mass data for ""site persistent"" individuals as scored by SL latta",,,,,,,,
"# See  file ""All Mencia B.xls"" for SL's original site persistence data (capture histories in wide formake",,,,,,,,
# Files processed by Nathan Brouwer in R for re-submission of manuscript 2/5/2018,,,,,,,,
# Note that morphometic data occurs in other spreadsheets but usually not all years are available; this also include Mencia AND Aceitillliar,,,,,,,,
spp.code,age,sex,site,date.cap.org,wing,tarsus,tarsus.2,mass
BANA,HY,,Caoba,10-Nov-03,54.5,16.5,,8.8
BANA,AHY,,Caoba,8-Jan-05,53,14.9,,8
BANA,AHY,,Caoba,14-Jan-07,55,15.9,,8.6
BANA,HY,,Caoba,21-Feb-04,52.5,15.3,,8.3
BANA,AHY,,Caoba,10-Jan-05,53.5,15.8,,8.7
BANA,AHY,,Caoba,14-Jan-07,51.5,15,,8.3
BANA,HY,,Caoba,11-Nov-03,56,16.7,,9.3
BANA,AHY,,Caoba,8-Feb-05,55,16.5,,9.3
BANA,AHY,,Caoba,9-Jan-05,48.5,15.1,,8.6
BANA,AHY,,Caoba,16-Dec-05,53,15,,8.8
BANA,AHY,,Caoba,11-Jan-05,53.5,15,,9.6
BANA,AHY,,Corral,22-Feb-06,51,15.2,,6.4
BANA,HY,,Corral,19-Jan-05,51.5,15.2,,6.6
BANA,AHY,,Corral,21-Nov-04,56,16.5,,7.3
BANA,AHY,,Corral,22-Jan-07,51,14.9,,6.6
BANA,AHY,,Corral,19-Jan-05,51.5,15.5,,6.9
BANA,AHY,,Corral,23-Jan-07,53.5,15.7,,7
BANA,HY,,Corral,10-Jan-04,54,16.4,,7.4
BANA,AHY,,Corral,23-Feb-06,50,15.6,,7.1
BANA,AHY,,Corral,20-Feb-05,51,15.7,,7.2
BANA,HY,,Corral,1-Mar-07,53,15.8,,7.3
BANA,AHY,,Corral,23-Nov-04,52,15.3,,7.1
BANA,HY,,Corral,22-Nov-05,51,15,,7
BANA,HY,,Corral,24-Nov-04,57,16.4,,7.7
BANA,AHY,,Corral,19-Jan-05,49.5,14.9,,7
BANA,HY,,Corral,23-Feb-06,51.5,15.5,,7.5
BANA,AHY,,Corral,2-Dec-06,50,14.9,,7.3
BANA,AHY,,Corral,10-Jan-04,50.5,15.6,,7.7
BANA,AHY,,Corral,5-Dec-06,51.5,15.7,,7.8
BANA,AHY,,Corral,20-Nov-04,57,16.3,,8.1
BANA,AHY,,Corral,19-Feb-05,53,16.2,,8.4
BANA,AHY,,Corral,23-Jan-06,50,15.3,,8
BANA,HY,,Corral,22-Nov-04,51.5,15.4,,8.1
BANA,AHY,,Cueva,4-Jan-05,48,14.3,,5.7
BANA,AHY,,Cueva,6-Jan-05,49,14.6,,6
BANA,HY,,Cueva,7-Feb-05,50.5,15.9,,6.6
BANA,AHY,,Cueva,7-Jan-05,50.5,15.3,,6.4
BANA,HY,,Cueva,11-Dec-05,55.5,16.2,,6.8
BANA,HY,,Cueva,10-Nov-04,52.5,15.7,,6.6
BANA,HY,,Cueva,8-Nov-04,49,14.7,,6.2
BANA,AHY,,Cueva,11-Nov-04,55,14.8,,6.3
BANA,AHY,,Cueva,12-Nov-04,54.5,15,,6.4
BANA,AHY,,Cueva,11-Dec-05,55.5,14.7,,6.3
BANA,AHY,,Cueva,8-Jan-07,53,14.9,,6.4
BANA,AHY,,Cueva,12-Dec-05,51,14.9,,6.5
BANA,HY,,Cueva,13-Dec-05,51.5,14.6,,6.4
BANA,AHY,,Cueva,12-Dec-05,56.5,15.9,,7
BANA,AHY,,Cueva,8-Jan-07,50.5,15.9,,7
BANA,AHY,,Cueva,10-Jan-06,49.5,14.7,,6.5
BANA,AHY,,Cueva,8-Nov-04,55.5,15.3,,6.8
BANA,AHY,,Cueva,9-Nov-04,50.5,14.6,,6.5
BANA,AHY,,Cueva,5-Feb-05,52.5,15.8,,7.1
BANA,AHY,,Cueva,11-Nov-04,51.5,15.3,,6.9
BANA,HY,,Cueva,11-Feb-06,52.5,15.3,,6.9
BANA,AHY,,Cueva,12-Nov-04,51,14.8,,6.7
BANA,HY,,Cueva,21-Nov-06,50,15.6,,7.1
